IdBuque;Buque;CFR;Censo;Geom;Latitud;Longitud;IdPosicion;Fecha;Hora;Velocidad;Rumbo;IdSuceso;TipoSuceso;IdDiario;HojaMarea
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C100000E0152028C0FCFFFF9FC4604540;42,7560005187988;-12,0626668930054;260695077;2024-10-01;12:29;7,2;272;0;Posicion;2405546;ESP-TRP-02379920240930133628
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CF6FFFFBFD75C26C0F9FFFF5FF24B4540;42,593334197998;-11,1813335418701;260686940;2024-10-01;06:29;6;284;0;Posicion;2405546;ESP-TRP-02379920240930133628
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CE6FFFF7FE9A626C0020000E031414540;42,509334564209;-11,326000213623;263415213;2024-12-28;06:29;8,2;282;0;Posicion;2478257;ESP-TRP-02379920241227155530
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C0E000000AC1C28C004000000D34D4540;42,6080017089844;-12,0559997558594;263419306;2024-12-28;10:29;8,2;281;0;Posicion;2478257;ESP-TRP-02379920241227155530
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C04000060AB6327C0FCFFFF3F98474540;42,5593338012695;-11,6946668624878;263417091;2024-12-28;08:29;6,2;279;0;Posicion;2478257;ESP-TRP-02379920241227155530
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD9E9077591A228C02BF697DD939B4540;43,21545;-12,317516;260079221;2024-09-12;03:22;0,5;131;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C39F1D58EE29C28C02FE1D05B3C9A4540;43,204967;-12,306416;260080523;2024-09-12;04:22;2,7;142;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CDE1D19ABCDAF28C0C72E51BD359A4540;43,204765;-12,343366;260081726;2024-09-12;05:22;1,7;10;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C6000E143898628C0A3C9C518589D4540;43,229251;-12,262766;260083123;2024-09-12;06:22;5,3;87;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C63B323D5774628C0C0CB0C1B65A14540;43,260898;-12,137633;260085289;2024-09-12;07:22;6,6;96;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CE90DF7915B7B28C0CF4C309C6BA04540;43,253284;-12,240933;260095772;2024-09-12;14:22;8,1;199;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CE126A3CA300E28C0BC1FB75F3E5D4540;42,728466;-12,027716;260108797;2024-09-13;01:22;6,2;339;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD89C8367423328C01827BEDA51684540;42,814998;-12,100116;260109849;2024-09-13;02:22;6,4;329;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C22FDF675E05C28C0914259F8FA724540;42,898284;-12,1814;260111225;2024-09-13;03:22;6,8;332;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CA8C64B3789E127C0B8B06EBC3B324540;42,392448;-11,9405;260104428;2024-09-12;21:22;8,2;32;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C077AA86DC3A827C0D9791B9B1D3D4540;42,477466;-11,829616;260105528;2024-09-12;22:22;7,1;52;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C3A92CB7F48BF27C0F4FDD478E9464540;42,554;-11,8736;260106556;2024-09-12;23:22;5,4;320;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C18EDF1423A3C28C0F67EA31D373C4540;42,470432;-12,117632;260121117;2024-09-13;11:22;5,7;167;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CF73AA92F4B9328C018096D39979C4540;43,223365;-12,287683;260065153;2024-09-11;15:22;7,4;70;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C8E75711B0D4028C0B28009DCBAA14540;43,263515;-12,1251;260066609;2024-09-11;16:22;8;78;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C78616BB6F22A27C007D3307C44264540;42,298965;-11,583883;260127422;2024-09-13;16:22;7,7;127;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C616D8C9DF0EA27C01F300F99F2514540;42,640216;-11,958867;260107664;2024-09-13;00:22;5,8;327;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C624D6551D81528C02B8716D9CE3B4540;42,46725;-12,042666;260103398;2024-09-12;20:22;8,4;158;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CDF6A9DB81C6F27C03B71395E81304540;42,378948;-11,717016;260126221;2024-09-13;15:22;7,6;117;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD9B5BDDD922428C0815A0C1EA69D4540;43,231632;-12,071433;260005016;2024-09-09;23:22;5,9;75;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C4D309C6B988128C01BF4A5B73F674540;42,806632;-12,253116;260116310;2024-09-13;07:22;7,2;160;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C85B01A4B587328C0E1EEACDD765B4540;42,714565;-12,225283;260117509;2024-09-13;08:22;2,5;195;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CCEDE196D555A28C0A73E90BC73504540;42,628532;-12,176433;260118695;2024-09-13;09:22;5,8;142;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CB0AF75A9114A28C0E3FA777DE6444540;42,538284;-12,144666;260119924;2024-09-13;10:22;8,4;169;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CACE122F7748D28C07CEE04FBAF7D4540;42,981933;-12,276283;260113533;2024-09-13;05:22;4,3;212;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C72361D01DC8C28C08578245E9E744540;42,911083;-12,275116;260114762;2024-09-13;06:22;7,7;166;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C92239D8191D727C0679DF17D71334540;42,401901;-11,921032;260123683;2024-09-13;13:22;2,7;115;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C8597E0D407A228C04AB3791C06954540;43,164249;-12,316466;260002910;2024-09-09;21:22;5,8;82;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD93F4F0306B127C0B265F9BA0C394540;42,445701;-11,845749;260124812;2024-09-13;14:22;1,1;194;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C52D158FB3B6328C0A3C9C51858994540;43,198001;-12,193817;260003974;2024-09-09;22:22;4,9;71;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C8D08C6C1A59B28C061191BBAD99F4540;43,248832;-12,303999;260076783;2024-09-12;01:22;2,8;251;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD234289A07A828C0BBB9F8DB9E9C4540;43,223598;-12,328183;260077835;2024-09-12;02:22;0,8;176;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD6027B4CA4E427C09487855AD3A04540;43,25645;-11,946566;260006517;2024-09-10;00:22;5,6;72;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C6956B60F791328C04AD1CABDC0344540;42,412132;-12,038033;260122381;2024-09-13;12:22;6,6;117;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C6EA5D766637D28C05340DAFF007B4540;42,960968;-12,244899;260112447;2024-09-13;04:22;3,5;328;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD09A1F7F698928C056B950F9D78E4540;43,115966;-12,268383;260097021;2024-09-12;15:22;8,6;191;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CB1A6B228EC8A28C06325E659497D4540;42,978801;-12,271333;260098379;2024-09-12;16:22;9,3;182;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C751DAA29C98A28C05186AA984A6B4540;42,838214;-12,271066;260099794;2024-09-12;17:22;7,6;196;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CF5A276BF0A7028C07DCD72D9E85A4540;42,710231;-12,218832;260101159;2024-09-12;18:22;8;161;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CC3F5285C8F4228C08978EBFCDB4B4540;42,592651;-12,13;260102283;2024-09-12;19:22;8,9;145;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C46274BADF79328C003098A1F63A24540;43,26865;-12,288999;260075720;2024-09-12;00:22;0,2;123;0;Posicion;2385116;ESP-TRP-02536520240906130123
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C25CB49287D7927C0FB2477D844244540;42,283351;-11,737283;255935710;2024-05-11;08:17;7,5;265;0;Posicion;2284343;ESP-TRP-02536520240510181703
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CE561A1D6341F28C0FCC3961E4D254540;42,291416;-12,06095;255938093;2024-05-11;10:17;7,6;275;0;Posicion;2284343;ESP-TRP-02536520240510181703
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C350A4966F56E28C09E961FB8CA254540;42,295249;-12,216716;255939107;2024-05-11;11:17;8,5;277;0;Posicion;2284343;ESP-TRP-02536520240510181703
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CB6F3FDD4787926C0A3C9C51858214540;42,260501;-11,23725;255932556;2024-05-11;05:17;7,4;274;0;Posicion;2284343;ESP-TRP-02536520240510181703
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD7D9907F66D026C0297B4B395F224540;42,268531;-11,407032;255933586;2024-05-11;06:17;7,7;272;0;Posicion;2284343;ESP-TRP-02536520240510181703
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CF4FDD478E92627C0BADA8AFD65234540;42,27655;-11,576;255934660;2024-05-11;07:17;7;271;0;Posicion;2284343;ESP-TRP-02536520240510181703
5000234;NUEVO TORREBLANQUILLA;ESP000025365;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C20D26F5F07CE27C04565C39ACA244540;42,287433;-11,9024;255936776;2024-05-11;09:17;6,8;274;0;Posicion;2284343;ESP-TRP-02536520240510181703
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C1500000072AF27C007000000C6324540;42,3966674804688;-11,8426666259766;262675713;2024-12-03;14:29;5,6;271;0;Posicion;2461881;ESP-TRP-02379920241202161535
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C100000E0359726C0F9FFFFFF392D4540;42,3533325195312;-11,2953329086304;262669254;2024-12-03;10:29;6,4;276;0;Posicion;2461881;ESP-TRP-02379920241202161535
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C1A0000C0F52827C00500002078304540;42,3786659240723;-11,5799999237061;262672294;2024-12-03;12:29;5,4;268;0;Posicion;2461881;ESP-TRP-02379920241202161535
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C030000A08A3328C0040000C013354540;42,414665222168;-12,1006669998169;262679633;2024-12-03;16:29;5,6;281;0;Posicion;2461881;ESP-TRP-02379920241202161535
241360;PUNTA DO XUNCOS;ESP000025016;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CFAFFFFBF3AA626C0FFFFFF3F1B684540;42,8133316040039;-11,3246669769287;256983273;2024-06-12;01:45;7,8;89;0;Posicion;2252957;ESP-TRP-02501620240406083106
241360;PUNTA DO XUNCOS;ESP000025016;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CEAFFFFDFB40127C0FFFFFF3F1B684540;42,8133316040039;-11,5033330917358;256981491;2024-06-12;00:45;7;92;0;Posicion;2252957;ESP-TRP-02501620240406083106
241360;PUNTA DO XUNCOS;ESP000025016;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C0D0000E0225B28C0050000806C674540;42,8079986572266;-12,1780004501343;256976598;2024-06-11;20:45;7,4;88;0;Posicion;2252957;ESP-TRP-02501620240406083106
241360;PUNTA DO XUNCOS;ESP000025016;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CE7FFFFFFBA0228C0FCFFFF3F98674540;42,8093338012695;-12,0053329467773;256977774;2024-06-11;21:45;7,2;93;0;Posicion;2252957;ESP-TRP-02501620240406083106
241360;PUNTA DO XUNCOS;ESP000025016;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C1500000002AB27C0FDFFFFBFD9674540;42,8113327026367;-11,8339996337891;256979003;2024-06-11;22:45;7,4;90;0;Posicion;2252957;ESP-TRP-02501620240406083106
241360;PUNTA DO XUNCOS;ESP000025016;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CFBFFFF7F5B5627C00200008005684540;42,8126678466797;-11,6686668395996;256980257;2024-06-11;23:45;7,2;87;0;Posicion;2252957;ESP-TRP-02501620240406083106
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CF8FFFFDFD0A227C0020000E0C15C4540;42,724666595459;-11,8179998397827;255797710;2024-05-06;23:35;10,6;283;0;Posicion;2278253;ESP-TRP-10010020240506085316
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C100000E0152028C0000000A063624540;42,7686653137207;-12,0626668930054;255798932;2024-05-07;00:35;10,8;287;0;Posicion;2278253;ESP-TRP-10010020240506085316
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C0E0000001CA128C0FAFFFFBF56674540;42,8073348999023;-12,3146667480469;255800001;2024-05-07;01:35;11,2;282;0;Posicion;2278253;ESP-TRP-10010020240506085316
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C100000805D8128C0FEFFFF1F06A14540;43,257999420166;-12,2526664733887;257289879;2024-06-21;07:35;11;113;0;Posicion;2278253;ESP-TRP-10010020240506085316
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CE7FFFFFFBA0228C0040000C067984540;43,1906661987305;-12,0053329467773;257291401;2024-06-21;08:35;11,4;108;0;Posicion;2278253;ESP-TRP-10010020240506085316
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CECFFFFBF1E8527C0FFFFFF3FDF8F4540;43,1240005493164;-11,7600002288818;257292968;2024-06-21;09:35;11,4;112;0;Posicion;2278253;ESP-TRP-10010020240506085316
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010CE7FFFFFF2A0727C0040000002B874540;43,0559997558594;-11,5139999389648;257294424;2024-06-21;10:35;11,4;112;0;Posicion;2278253;ESP-TRP-10010020240506085316
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C0C00002092A626C0FDFFFF5F01524540;42,6406669616699;-11,3253335952759;255795415;2024-05-06;21:35;12;283;0;Posicion;2278253;ESP-TRP-10010020240506085316
796082563;ISLA DE TERRANOVA;ESP000100100;ARRASTREROS CONGELADORES DE NAFO;0xE6100000010C0A000040982727C0FAFFFF1FA3574540;42,6846656799316;-11,5773334503174;255796566;2024-05-06;22:35;11,2;281;0;Posicion;2278253;ESP-TRP-10010020240506085316
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C160000C0925F27C0FCFFFFFF2C324540;42,3919982910156;-11,6866664886475;261887621;2024-11-09;00:29;8,4;98;0;Posicion;2426178;ESP-TRP-02379920241022192922
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CFEFFFF7FDE9626C0010000C0E82D4540;42,3586654663086;-11,2946662902832;261889582;2024-11-09;02:29;9,2;98;0;Posicion;2426178;ESP-TRP-02379920241022192922
42931;OCEANA VAZ;ESP000023799;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C120000C09F1A28C0040000C02F364540;42,4233322143555;-12,0520000457764;261885736;2024-11-08;22:29;7,8;91;0;Posicion;2426178;ESP-TRP-02379920241022192922
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C2843554CA59728C07AC7293A92A34540;43,2779;-12,296183;261343789;2024-10-22;06:38;8,5;285;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C48E17A14AE4727C07E3672DD948E4540;43,113918;-11,64;261338237;2024-10-22;02:38;8,4;290;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CCBD58F4DF29B27C022C66B5ED5934540;43,154949;-11,804583;261339970;2024-10-22;03:38;7,5;297;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CFA43334FAEF127C0A986FD9E58994540;43,198017;-11,972033;261341187;2024-10-22;04:38;7,3;283;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C29081EDFDE4528C02063EE5A429E4540;43,2364;-12,136466;261342524;2024-10-22;05:38;8;293;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C49490F43ABF326C0D9EBDD1FEF874540;43,061985;-11,475916;261336838;2024-10-22;01:38;8,2;295;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C4BC8073D9B1527C0FED5E3BED5864540;43,053398;-11,5422;261685611;2024-11-02;14:20;7,5;110;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C3DD175E107C726C08E75711B0D804540;43,0004;-11,388732;261686522;2024-11-02;15:20;7,1;115;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CD0B52FA0175628C0925D6919A99F4540;43,247348;-12,168149;261681734;2024-11-02;10:20;7,7;114;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C073F7100FD0628C0DD94F25A09994540;43,195598;-12,013649;261682781;2024-11-02;11:20;8,4;114;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C809E060C92B627C06A34B91803934540;43,148532;-11,856583;261683749;2024-11-02;12:20;7,3;110;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C2D211FF46C6627C005A3923A018D4540;43,1016;-11,70005;261684661;2024-11-02;13:20;7,6;111;0;Posicion;2423662;ESP-TRP-02244820241021075722
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CADA6EB89AE8B27C0F35A09DD25514540;42,633968;-11,772816;256718483;2024-06-04;09:30;8;295;0;Posicion;2304044;ESP-TRP-02244820240603151246
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CB7D3D68860E427C049809A5AB6544540;42,661815;-11,946049;256719974;2024-06-04;10:30;7,3;284;0;Posicion;2304044;ESP-TRP-02244820240603151246
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C070951BEA03D28C03126FDBD14584540;42,688133;-12,120367;256721314;2024-06-04;11:30;8,1;281;0;Posicion;2304044;ESP-TRP-02244820240603151246
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C901150E1081A28C0CA6DFB1EF57B4540;42,968418;-12,050849;258255736;2024-07-18;03:33;6,6;106;0;Posicion;2304044;ESP-TRP-02244820240603151246
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010CA20A7F8637D327C0DA70581AF8754540;42,921634;-11,912533;258257463;2024-07-18;04:33;6,7;108;0;Posicion;2304044;ESP-TRP-02244820240603151246
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C9E45EF54C04527C01AFD6838656A4540;42,831214;-11,636233;258260882;2024-07-18;06:33;7,3;119;0;Posicion;2304044;ESP-TRP-02244820240603151246
41583;CAIXA VELHO;ESP000022448;PALANGRE DE SUPERFICIE AGUAS CENSO UNIFICADO;0xE6100000010C6C938AC6DAFF26C08942CBBA7F644540;42,785148;-11,499716;258262441;2024-07-18;07:33;6,6;119;0;Posicion;2304044;ESP-TRP-02244820240603151246
